timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,syn_count,fin_count,rst_count,ack_count,icmp_count,duration_sec,label
1758474744,10.0.0.1,10.0.0.2,2126,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2127,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2128,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2129,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2130,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2131,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2132,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2133,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2134,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2135,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2136,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2137,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2138,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2139,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2140,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2141,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2142,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2143,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2144,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2145,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2146,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2147,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2148,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2149,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2150,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2151,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2152,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2153,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2154,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2155,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2156,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2157,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2158,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2159,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2160,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2161,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2162,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2163,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2164,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2165,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2166,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2167,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2168,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2169,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2170,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2171,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2172,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2173,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2174,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2175,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2176,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2177,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2178,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2179,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2180,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2181,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2182,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2183,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2184,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2185,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2186,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2187,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2188,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2189,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2190,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2191,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2192,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2193,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2194,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2195,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2196,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2197,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2198,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2199,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2200,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2201,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2202,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2203,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2204,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2205,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2206,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2207,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2208,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2209,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2210,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2211,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2212,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2213,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2214,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2215,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2216,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2217,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2218,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2219,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2220,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2221,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2222,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2223,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2224,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2225,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2226,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2227,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2228,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2229,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2230,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2231,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2232,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2233,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2234,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2235,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2236,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2237,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2238,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2239,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2240,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2241,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2242,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2243,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2244,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2245,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2246,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2247,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2248,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2249,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2250,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2251,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2252,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2253,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2254,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2255,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2256,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2257,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2258,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2259,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2260,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2261,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2262,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2263,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2264,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2265,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2266,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2267,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2268,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2269,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2270,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2271,0,6,1,54,1,0,0,0,0,10,1
1758474744,10.0.0.1,10.0.0.2,2272,0,6,1,54,1,0,0,0,0,10,1
